index,L,R,P_high,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
483,2.64 ,0.11 ,8.00 ,0.000983660 ,0.000982190 ,0.000980760 ,0.000979400 ,0.000978070 ,0.000976760 ,0.000975440 ,0.000974100 ,0.000972750 ,0.000971360 ,0.000969940 ,0.000968500 ,0.000967010 ,0.000965500 ,0.000963950 ,0.000962380 ,0.000969360 ,0.003797520 ,0.102682650 
865,4.25 ,0.24 ,18.00 ,0.000992560 ,0.000991850 ,0.000991150 ,0.000990450 ,0.000989770 ,0.000989070 ,0.000988360 ,0.000987630 ,0.000986880 ,0.000986110 ,0.000985410 ,0.014782370 ,0.197004860 ,0.278347210 ,0.309163290 ,0.321464170 ,0.326481590 ,0.328544240 ,0.329394610 
75,1.30 ,0.27 ,19.00 ,0.000989540 ,0.000997760 ,0.072229600 ,0.231893610 ,0.291660980 ,0.314566540 ,0.323719950 ,0.327435510 ,0.328951600 ,0.329571140 ,0.329824350 ,0.329927820 ,0.329970090 ,0.329987360 ,0.329994410 ,0.329997290 ,0.329998470 ,0.329998960 ,0.329999160 
57,2.88 ,0.20 ,8.00 ,0.000984580 ,0.000983140 ,0.000981750 ,0.000980420 ,0.000979150 ,0.000977880 ,0.000976610 ,0.000975330 ,0.000974030 ,0.000972700 ,0.000971340 ,0.000969950 ,0.000968530 ,0.000967080 ,0.000965590 ,0.000964070 ,0.000962510 ,0.000961010 ,0.000999240 
629,2.60 ,0.29 ,5.00 ,0.000977880 ,0.000975390 ,0.000973370 ,0.000971560 ,0.000969850 ,0.000968200 ,0.000966580 ,0.000964940 ,0.000963300 ,0.000961640 ,0.000959940 ,0.000958220 ,0.000956450 ,0.000954650 ,0.000952820 ,0.000950930 ,0.000949020 ,0.000947060 ,0.000945060 
241,1.77 ,0.28 ,15.00 ,0.000987870 ,0.000986970 ,0.000986020 ,0.000985070 ,0.001091870 ,0.087535260 ,0.234202390 ,0.291416890 ,0.314068410 ,0.323357350 ,0.327220000 ,0.328834280 ,0.329510110 ,0.329793240 ,0.329911900 ,0.329961640 ,0.329982510 ,0.329991270 ,0.329994960 
914,1.24 ,0.22 ,17.00 ,0.000988310 ,0.000988020 ,0.016351180 ,0.195381940 ,0.277563570 ,0.308827850 ,0.321326740 ,0.326429300 ,0.328527580 ,0.329392380 ,0.329748960 ,0.329895990 ,0.329956600 ,0.329981580 ,0.329991880 ,0.329996120 ,0.329997880 ,0.329998610 ,0.329998910 
65,3.08 ,0.16 ,15.00 ,0.000990120 ,0.000989260 ,0.000988390 ,0.000987540 ,0.000986690 ,0.000985830 ,0.000984950 ,0.000984050 ,0.000983130 ,0.001119790 ,0.101192170 ,0.240439550 ,0.293908760 ,0.315100590 ,0.323789890 ,0.327400440 ,0.328908050 ,0.329538750 ,0.329802850 
430,4.06 ,0.23 ,15.00 ,0.000991520 ,0.000990700 ,0.000989890 ,0.000989100 ,0.000988330 ,0.000987550 ,0.000986750 ,0.000985940 ,0.000985110 ,0.000984250 ,0.000983380 ,0.000982470 ,0.000981580 ,0.003019940 ,0.155567220 ,0.261756930 ,0.302270030 ,0.318518480 ,0.325209480 
439,1.89 ,0.11 ,15.00 ,0.000988060 ,0.000987170 ,0.000986230 ,0.000985290 ,0.000985400 ,0.010767390 ,0.181451100 ,0.271165120 ,0.305895650 ,0.319972180 ,0.325803930 ,0.328239670 ,0.329259970 ,0.329687840 ,0.329867350 ,0.329942700 ,0.329974350 ,0.329987650 ,0.329993250 
104,2.09 ,0.30 ,10.00 ,0.000984090 ,0.000982840 ,0.000981570 ,0.000980320 ,0.000979080 ,0.000977830 ,0.000976560 ,0.000975280 ,0.000973960 ,0.000982810 ,0.008779820 ,0.157148850 ,0.258100050 ,0.299459100 ,0.316835380 ,0.324288060 ,0.327512520 ,0.328912750 ,0.329521930 
454,4.12 ,0.18 ,15.00 ,0.000991600 ,0.000990780 ,0.000989970 ,0.000989190 ,0.000988420 ,0.000987640 ,0.000986850 ,0.000986050 ,0.000985220 ,0.000984370 ,0.000983500 ,0.000982600 ,0.000981680 ,0.001230120 ,0.113831550 ,0.245683690 ,0.295980520 ,0.315953710 ,0.324146110 
271,1.60 ,0.29 ,10.00 ,0.000982320 ,0.000981040 ,0.000979710 ,0.000978390 ,0.000977070 ,0.000975730 ,0.000978850 ,0.005162900 ,0.136891840 ,0.249423900 ,0.295827400 ,0.315275070 ,0.323610520 ,0.327217910 ,0.328785320 ,0.329467660 ,0.329765050 ,0.329894820 ,0.329951500 
855,4.82 ,0.16 ,5.00 ,0.000988850 ,0.000986980 ,0.000985520 ,0.000984280 ,0.000983190 ,0.000982200 ,0.000981260 ,0.000980370 ,0.000979480 ,0.000978600 ,0.000977710 ,0.000976800 ,0.000975890 ,0.000974930 ,0.000973970 ,0.000972970 ,0.000971950 ,0.000970910 ,0.000969820 
108,1.99 ,0.18 ,8.00 ,0.000980480 ,0.000978960 ,0.000977450 ,0.000975960 ,0.000974500 ,0.000973030 ,0.000971540 ,0.000970040 ,0.000968510 ,0.000966940 ,0.000965370 ,0.000969950 ,0.002337640 ,0.061839650 ,0.206073580 ,0.276021890 ,0.306134310 ,0.319350170 ,0.325224150 
209,1.72 ,0.14 ,10.00 ,0.000982720 ,0.000981450 ,0.000980140 ,0.000978830 ,0.000977530 ,0.000976220 ,0.000974910 ,0.001020890 ,0.019268570 ,0.177990410 ,0.266449550 ,0.302856520 ,0.318257690 ,0.324891450 ,0.327770420 ,0.329023900 ,0.329570570 ,0.329809280 ,0.329913630 
308,1.63 ,0.14 ,13.00 ,0.000985980 ,0.000984960 ,0.000983890 ,0.000982810 ,0.000983280 ,0.008724100 ,0.171523650 ,0.266370000 ,0.303660520 ,0.318928350 ,0.325318190 ,0.328014940 ,0.329156600 ,0.329640510 ,0.329845740 ,0.329932830 ,0.329969800 ,0.329985520 ,0.329992210 
85,2.54 ,0.17 ,17.00 ,0.000990250 ,0.000989460 ,0.000988640 ,0.000987830 ,0.000987010 ,0.000986180 ,0.002720830 ,0.159846040 ,0.264264370 ,0.303531510 ,0.319138780 ,0.325511330 ,0.328139200 ,0.329226680 ,0.329677300 ,0.329864140 ,0.329941630 ,0.329973800 ,0.329987170 
441,4.02 ,0.15 ,10.00 ,0.000989590 ,0.000988470 ,0.000987400 ,0.000986390 ,0.000985420 ,0.000984470 ,0.000983510 ,0.000982550 ,0.000981560 ,0.000980550 ,0.000979520 ,0.000978460 ,0.000977380 ,0.000976260 ,0.000975120 ,0.000973950 ,0.000972750 ,0.000971520 ,0.000970270 
442,4.23 ,0.28 ,15.00 ,0.000991740 ,0.000990920 ,0.000990120 ,0.000989340 ,0.000988580 ,0.000987810 ,0.000987030 ,0.000986230 ,0.000985420 ,0.000984580 ,0.000983710 ,0.000982830 ,0.000981910 ,0.000983400 ,0.029869300 ,0.204969620 ,0.280364790 ,0.309650180 ,0.321542490 
206,4.78 ,0.29 ,6.00 ,0.000989670 ,0.000988140 ,0.000986830 ,0.000985680 ,0.000984630 ,0.000983660 ,0.000982720 ,0.000981810 ,0.000980890 ,0.000979960 ,0.000979020 ,0.000978060 ,0.000977080 ,0.000976070 ,0.000975040 ,0.000973980 ,0.000972890 ,0.000971770 ,0.000970620 
631,1.71 ,0.11 ,19.00 ,0.000990090 ,0.000989340 ,0.000989150 ,0.036749820 ,0.214492910 ,0.285092590 ,0.311929790 ,0.322633560 ,0.326983430 ,0.328762620 ,0.329491860 ,0.329790900 ,0.329913550 ,0.329963840 ,0.329984460 ,0.329992920 ,0.329996390 ,0.329997820 ,0.329998420 
94,2.56 ,0.16 ,10.00 ,0.000985640 ,0.000984420 ,0.000983200 ,0.000982010 ,0.000980840 ,0.000979670 ,0.000978490 ,0.000977290 ,0.000976060 ,0.000974800 ,0.000973520 ,0.000972230 ,0.001029720 ,0.028242490 ,0.190571350 ,0.271928060 ,0.305250790 ,0.319322160 ,0.325366630 
87,3.93 ,0.21 ,7.00 ,0.000987610 ,0.000986120 ,0.000984780 ,0.000983550 ,0.000982390 ,0.000981280 ,0.000980190 ,0.000979090 ,0.000977990 ,0.000976870 ,0.000975720 ,0.000974550 ,0.000973340 ,0.000972110 ,0.000970850 ,0.000969560 ,0.000968230 ,0.000966880 ,0.000965490 
691,1.88 ,0.21 ,16.00 ,0.000988690 ,0.000987840 ,0.000986950 ,0.000986050 ,0.001157310 ,0.102685160 ,0.241388740 ,0.294414540 ,0.315361100 ,0.323922450 ,0.327467940 ,0.328943090 ,0.329557850 ,0.329814190 ,0.329921120 ,0.329965730 ,0.329984350 ,0.329992140 ,0.329995410 
101,2.17 ,0.15 ,18.00 ,0.000990210 ,0.000989440 ,0.000988640 ,0.000987840 ,0.001017140 ,0.094879400 ,0.240217080 ,0.294439510 ,0.315537180 ,0.324059390 ,0.327550850 ,0.328988340 ,0.329581180 ,0.329825820 ,0.329926800 ,0.329968500 ,0.329985720 ,0.329992840 ,0.329995800 
831,3.44 ,0.25 ,11.00 ,0.000988700 ,0.000987640 ,0.000986580 ,0.000985560 ,0.000984570 ,0.000983580 ,0.000982580 ,0.000981570 ,0.000980540 ,0.000979480 ,0.000978390 ,0.000977280 ,0.000976130 ,0.000974970 ,0.000973770 ,0.000977720 ,0.007832300 ,0.159689080 ,0.260225400 
46,4.91 ,0.16 ,6.00 ,0.000990010 ,0.000988510 ,0.000987230 ,0.000986110 ,0.000985080 ,0.000984130 ,0.000983220 ,0.000982330 ,0.000981440 ,0.000980540 ,0.000979630 ,0.000978700 ,0.000977750 ,0.000976770 ,0.000975770 ,0.000974740 ,0.000973690 ,0.000972610 ,0.000971500 
480,4.24 ,0.18 ,16.00 ,0.000992030 ,0.000991260 ,0.000990490 ,0.000989740 ,0.000989010 ,0.000988270 ,0.000987510 ,0.000986740 ,0.000985940 ,0.000985130 ,0.000984290 ,0.000983430 ,0.000985800 ,0.043727380 ,0.215210410 ,0.284556010 ,0.311434000 ,0.322317190 ,0.326802930 
642,4.36 ,0.21 ,16.00 ,0.000992160 ,0.000991400 ,0.000990630 ,0.000989900 ,0.000989170 ,0.000988430 ,0.000987690 ,0.000986920 ,0.000986140 ,0.000985330 ,0.000984500 ,0.000983650 ,0.000982800 ,0.002860590 ,0.157258190 ,0.262865860 ,0.302848530 ,0.318807580 ,0.325350520 
667,1.74 ,0.18 ,19.00 ,0.000990120 ,0.000989370 ,0.000988790 ,0.021463450 ,0.203924970 ,0.281186970 ,0.310390010 ,0.322008700 ,0.326727190 ,0.328657160 ,0.329448380 ,0.329772960 ,0.329906120 ,0.329960760 ,0.329983170 ,0.329992370 ,0.329996140 ,0.329997700 ,0.329998350 
42,4.52 ,0.14 ,7.00 ,0.000989540 ,0.000988140 ,0.000986890 ,0.000985750 ,0.000984710 ,0.000983720 ,0.000982750 ,0.000981790 ,0.000980820 ,0.000979830 ,0.000978820 ,0.000977790 ,0.000976740 ,0.000975650 ,0.000974540 ,0.000973410 ,0.000972240 ,0.000971040 ,0.000969810 
526,1.18 ,0.16 ,6.00 ,0.000968970 ,0.000966790 ,0.000964730 ,0.000962690 ,0.000960650 ,0.000958600 ,0.000956540 ,0.000955180 ,0.001022910 ,0.004725790 ,0.070860030 ,0.204071980 ,0.272671150 ,0.303674980 ,0.317819090 ,0.324337850 ,0.327359630 ,0.328765500 ,0.329421420 
98,3.38 ,0.13 ,18.00 ,0.000991630 ,0.000990900 ,0.000990160 ,0.000989420 ,0.000988680 ,0.000987930 ,0.000987160 ,0.000986370 ,0.001715720 ,0.147159330 ,0.259980540 ,0.301981810 ,0.318552430 ,0.325285580 ,0.328051430 ,0.329192040 ,0.329663110 ,0.329857790 ,0.329938300 
494,2.84 ,0.12 ,13.00 ,0.000988610 ,0.000987650 ,0.000986660 ,0.000985700 ,0.000984740 ,0.000983780 ,0.000982790 ,0.000981790 ,0.000980760 ,0.000979760 ,0.001578090 ,0.109225000 ,0.241462020 ,0.293702440 ,0.314796080 ,0.323574470 ,0.327272730 ,0.328838070 ,0.329501920 
651,3.31 ,0.27 ,16.00 ,0.000990840 ,0.000990040 ,0.000989230 ,0.000988420 ,0.000987620 ,0.000986810 ,0.000985980 ,0.000985130 ,0.000984260 ,0.001080600 ,0.100144440 ,0.240765420 ,0.294235550 ,0.315304640 ,0.323902510 ,0.327459000 ,0.328937420 ,0.329553150 ,0.329809830 
460,4.39 ,0.17 ,11.00 ,0.000990720 ,0.000989710 ,0.000988730 ,0.000987810 ,0.000986920 ,0.000986050 ,0.000985180 ,0.000984290 ,0.000983380 ,0.000982460 ,0.000981510 ,0.000980530 ,0.000979530 ,0.000978500 ,0.000977450 ,0.000976370 ,0.000975260 ,0.000974120 ,0.000972950 
647,2.62 ,0.28 ,8.00 ,0.000983590 ,0.000982100 ,0.000980680 ,0.000979310 ,0.000977980 ,0.000976660 ,0.000975340 ,0.000974000 ,0.000972640 ,0.000971250 ,0.000969820 ,0.000968370 ,0.000966890 ,0.000965360 ,0.000963810 ,0.000962260 ,0.000982280 ,0.006294440 ,0.127784990 
487,2.35 ,0.23 ,15.00 ,0.000988890 ,0.000988020 ,0.000987110 ,0.000986200 ,0.000985280 ,0.000984350 ,0.000996700 ,0.048478580 ,0.215368700 ,0.284150610 ,0.311118260 ,0.322130550 ,0.326704520 ,0.328616250 ,0.329417130 ,0.329752990 ,0.329893910 ,0.329953080 ,0.329977950 
35,3.14 ,0.24 ,13.00 ,0.000989220 ,0.000988270 ,0.000987310 ,0.000986370 ,0.000985440 ,0.000984510 ,0.000983570 ,0.000982600 ,0.000981610 ,0.000980590 ,0.000979550 ,0.001003620 ,0.047237130 ,0.212198170 ,0.282301540 ,0.310148830 ,0.321639130 ,0.326459760 ,0.328495010 
212,4.62 ,0.15 ,7.00 ,0.000989800 ,0.000988430 ,0.000987190 ,0.000986070 ,0.000985050 ,0.000984070 ,0.000983120 ,0.000982180 ,0.000981230 ,0.000980260 ,0.000979280 ,0.000978270 ,0.000977230 ,0.000976170 ,0.000975080 ,0.000973970 ,0.000972820 ,0.000971650 ,0.000970450 
420,4.76 ,0.17 ,7.00 ,0.000990160 ,0.000988810 ,0.000987600 ,0.000986510 ,0.000985500 ,0.000984550 ,0.000983630 ,0.000982710 ,0.000981790 ,0.000980850 ,0.000979890 ,0.000978910 ,0.000977910 ,0.000976880 ,0.000975820 ,0.000974740 ,0.000973630 ,0.000972480 ,0.000971310 
492,3.42 ,0.29 ,6.00 ,0.000984590 ,0.000982750 ,0.000981180 ,0.000979750 ,0.000978410 ,0.000977120 ,0.000975850 ,0.000974580 ,0.000973300 ,0.000972000 ,0.000970680 ,0.000969330 ,0.000967950 ,0.000966540 ,0.000965100 ,0.000963620 ,0.000962100 ,0.000960550 ,0.000958970 
296,2.61 ,0.22 ,13.00 ,0.000988180 ,0.000987200 ,0.000986200 ,0.000985220 ,0.000984240 ,0.000983250 ,0.000982240 ,0.000981210 ,0.000980200 ,0.001677150 ,0.115730790 ,0.244335940 ,0.294881300 ,0.315297540 ,0.323791590 ,0.327367690 ,0.328880070 ,0.329520850 ,0.329792640 
658,4.11 ,0.18 ,13.00 ,0.000990940 ,0.000990020 ,0.000989130 ,0.000988270 ,0.000987430 ,0.000986600 ,0.000985760 ,0.000984900 ,0.000984010 ,0.000983110 ,0.000982180 ,0.000981230 ,0.000980250 ,0.000979250 ,0.000978220 ,0.000978220 ,0.008942360 ,0.175108770 ,0.268058470 
677,3.70 ,0.26 ,20.00 ,0.000992540 ,0.000991870 ,0.000991200 ,0.000990530 ,0.000989850 ,0.000989170 ,0.000988460 ,0.000987760 ,0.012612430 ,0.197573910 ,0.279070930 ,0.309612320 ,0.321708890 ,0.326607940 ,0.328607950 ,0.329426760 ,0.329762330 ,0.329899950 ,0.329956410 
446,4.11 ,0.25 ,14.00 ,0.000991270 ,0.000990410 ,0.000989560 ,0.000988740 ,0.000987940 ,0.000987130 ,0.000986320 ,0.000985480 ,0.000984630 ,0.000983750 ,0.000982850 ,0.000981930 ,0.000980980 ,0.000980000 ,0.001024700 ,0.072471650 ,0.227162610 ,0.288543800 ,0.312840160 
900,2.30 ,0.27 ,19.00 ,0.000990780 ,0.000990050 ,0.000989290 ,0.000988520 ,0.001016460 ,0.098781530 ,0.242352590 ,0.295400730 ,0.315973910 ,0.324257880 ,0.327640620 ,0.329028700 ,0.329599250 ,0.329833890 ,0.329930420 ,0.329970140 ,0.329986490 ,0.329993230 ,0.329996010 
495,1.17 ,0.18 ,19.00 ,0.000989410 ,0.001802340 ,0.152389050 ,0.262931570 ,0.303480240 ,0.319297140 ,0.325650190 ,0.328228350 ,0.329277950 ,0.329705570 ,0.329879770 ,0.329950720 ,0.329979600 ,0.329991350 ,0.329996130 ,0.329998080 ,0.329998870 ,0.329999200 ,0.329999340 
696,1.78 ,0.13 ,15.00 ,0.000987890 ,0.000986990 ,0.000986040 ,0.000985090 ,0.001057430 ,0.079552840 ,0.230661360 ,0.290043180 ,0.313509550 ,0.323125190 ,0.327122820 ,0.328793460 ,0.329492940 ,0.329786000 ,0.329908840 ,0.329960340 ,0.329981940 ,0.329991020 ,0.329994840 
484,3.76 ,0.15 ,20.00 ,0.000992590 ,0.000991930 ,0.000991250 ,0.000990590 ,0.000989910 ,0.000989230 ,0.000988530 ,0.000987810 ,0.003201390 ,0.173915630 ,0.270523580 ,0.306294460 ,0.320374520 ,0.326064210 ,0.328385320 ,0.329335400 ,0.329724780 ,0.329884450 ,0.329949970 
71,1.88 ,0.15 ,18.00 ,0.000989790 ,0.000989020 ,0.000988210 ,0.000997440 ,0.067380300 ,0.228339960 ,0.289916690 ,0.313723470 ,0.323316780 ,0.327244840 ,0.328862190 ,0.329529360 ,0.329804710 ,0.329918380 ,0.329965310 ,0.329984690 ,0.329992700 ,0.329996020 ,0.329997400 
493,1.39 ,0.24 ,16.00 ,0.000987830 ,0.000986970 ,0.000996650 ,0.042568070 ,0.212753620 ,0.283501080 ,0.310990250 ,0.322134000 ,0.326731230 ,0.328639440 ,0.329433050 ,0.329763280 ,0.329900710 ,0.329957900 ,0.329981700 ,0.329991610 ,0.329995740 ,0.329997460 ,0.329998190 
668,4.95 ,0.26 ,7.00 ,0.000990620 ,0.000989320 ,0.000988130 ,0.000987070 ,0.000986100 ,0.000985180 ,0.000984290 ,0.000983400 ,0.000982510 ,0.000981610 ,0.000980690 ,0.000979750 ,0.000978790 ,0.000977800 ,0.000976780 ,0.000975740 ,0.000974670 ,0.000973570 ,0.000972450 
279,1.61 ,0.30 ,11.00 ,0.000983740 ,0.000982560 ,0.000981330 ,0.000980100 ,0.000978870 ,0.000978140 ,0.002469350 ,0.113813860 ,0.240841010 ,0.292731660 ,0.314127710 ,0.323185930 ,0.327064170 ,0.328731960 ,0.329450530 ,0.329760460 ,0.329894250 ,0.329952040 ,0.329977050 
645,3.80 ,0.26 ,18.00 ,0.000992090 ,0.000991370 ,0.000990650 ,0.000989930 ,0.000989220 ,0.000988500 ,0.000987750 ,0.000986990 ,0.000986210 ,0.001004240 ,0.089288480 ,0.238089890 ,0.293633100 ,0.315209890 ,0.323921220 ,0.327490280 ,0.328960250 ,0.329566870 ,0.329817410 
220,4.34 ,0.23 ,11.00 ,0.000990630 ,0.000989610 ,0.000988630 ,0.000987700 ,0.000986810 ,0.000985940 ,0.000985060 ,0.000984160 ,0.000983250 ,0.000982320 ,0.000981360 ,0.000980380 ,0.000979370 ,0.000978340 ,0.000977280 ,0.000976190 ,0.000975070 ,0.000973930 ,0.000972750 
9,1.54 ,0.19 ,10.00 ,0.000982110 ,0.000980830 ,0.000979490 ,0.000978160 ,0.000976830 ,0.000975510 ,0.001038240 ,0.027653660 ,0.189045250 ,0.271152270 ,0.304881470 ,0.319149520 ,0.325288470 ,0.327948240 ,0.329104040 ,0.329607030 ,0.329826170 ,0.329921750 ,0.329963460 
901,1.22 ,0.22 ,14.00 ,0.000985930 ,0.000984950 ,0.000994100 ,0.030672830 ,0.201846360 ,0.278683550 ,0.308836720 ,0.321162270 ,0.326292700 ,0.328442140 ,0.329344600 ,0.329723750 ,0.329883070 ,0.329950020 ,0.329978160 ,0.329989980 ,0.329994960 ,0.329997050 ,0.329997950 
302,3.08 ,0.12 ,18.00 ,0.000991310 ,0.000990570 ,0.000989820 ,0.000989070 ,0.000988310 ,0.000987540 ,0.000986750 ,0.001300860 ,0.135744750 ,0.255864950 ,0.300419930 ,0.317933020 ,0.325036090 ,0.327950670 ,0.329151560 ,0.329647120 ,0.329851750 ,0.329936300 ,0.329971250 
659,1.24 ,0.28 ,5.00 ,0.000964130 ,0.000961340 ,0.000958970 ,0.000956680 ,0.000954400 ,0.000952140 ,0.000949830 ,0.000947500 ,0.000945150 ,0.000942880 ,0.000946420 ,0.001186100 ,0.006478300 ,0.066395670 ,0.194552360 ,0.266240420 ,0.299888890 ,0.315682330 ,0.323159890 
304,2.50 ,0.27 ,15.00 ,0.000989200 ,0.000988320 ,0.000987420 ,0.000986520 ,0.000985620 ,0.000984710 ,0.000983790 ,0.001983930 ,0.139356670 ,0.255444030 ,0.299754850 ,0.317481070 ,0.324777560 ,0.327813750 ,0.329082180 ,0.329612910 ,0.329835140 ,0.329928260 ,0.329967310 
514,1.81 ,0.27 ,15.00 ,0.000987930 ,0.000987040 ,0.000986090 ,0.000985140 ,0.001006910 ,0.055908700 ,0.219196160 ,0.285614130 ,0.311712210 ,0.322379210 ,0.326810580 ,0.328662350 ,0.329437780 ,0.329762760 ,0.329899010 ,0.329956160 ,0.329980140 ,0.329990210 ,0.329994450 
682,3.13 ,0.22 ,18.00 ,0.000991370 ,0.000990630 ,0.000989880 ,0.000989130 ,0.000988370 ,0.000987610 ,0.000986820 ,0.001030890 ,0.104506910 ,0.244082000 ,0.295909130 ,0.316121760 ,0.324295050 ,0.327645400 ,0.329025450 ,0.329594930 ,0.329830100 ,0.329927270 ,0.329967450 
623,1.92 ,0.25 ,12.00 ,0.000985660 ,0.000984590 ,0.000983480 ,0.000982360 ,0.000981240 ,0.000980110 ,0.000982150 ,0.006344680 ,0.154601700 ,0.258588150 ,0.300167800 ,0.317335420 ,0.324587560 ,0.327679350 ,0.329002200 ,0.329569090 ,0.329812270 ,0.329916670 ,0.329961530 
894,2.61 ,0.16 ,13.00 ,0.000988180 ,0.000987200 ,0.000986200 ,0.000985220 ,0.000984240 ,0.000983250 ,0.000982240 ,0.000981210 ,0.000980200 ,0.001677150 ,0.115730790 ,0.244335940 ,0.294881300 ,0.315297540 ,0.323791590 ,0.327367690 ,0.328880070 ,0.329520850 ,0.329792640 
657,1.69 ,0.20 ,18.00 ,0.000989570 ,0.000988790 ,0.000988010 ,0.006328030 ,0.180985240 ,0.272482780 ,0.306890250 ,0.320558940 ,0.326120220 ,0.328402180 ,0.329341140 ,0.329727810 ,0.329887080 ,0.329952690 ,0.329979700 ,0.329990840 ,0.329995430 ,0.329997330 ,0.329998110 
903,2.29 ,0.15 ,17.00 ,0.000989880 ,0.000989080 ,0.000988250 ,0.000987420 ,0.000986580 ,0.001287720 ,0.124664960 ,0.250947600 ,0.298331740 ,0.317023850 ,0.324637680 ,0.327776530 ,0.329076070 ,0.329614910 ,0.329838490 ,0.329931280 ,0.329969820 ,0.329985830 ,0.329992490 
716,1.47 ,0.24 ,14.00 ,0.000986380 ,0.000985430 ,0.000984410 ,0.000995830 ,0.023437230 ,0.193546460 ,0.275157270 ,0.307299000 ,0.320477990 ,0.325985940 ,0.328304240 ,0.329282440 ,0.329695570 ,0.329870120 ,0.329943890 ,0.329975080 ,0.329988270 ,0.329993860 ,0.329996230 
655,3.61 ,0.28 ,20.00 ,0.000992460 ,0.000991790 ,0.000991120 ,0.000990440 ,0.000989760 ,0.000989070 ,0.000988360 ,0.000988410 ,0.057243610 ,0.226219050 ,0.289569660 ,0.313728700 ,0.323370560 ,0.327285910 ,0.328885660 ,0.329540740 ,0.329809220 ,0.329919310 ,0.329964470 
237,3.09 ,0.16 ,14.00 ,0.000989660 ,0.000988750 ,0.000987840 ,0.000986950 ,0.000986060 ,0.000985160 ,0.000984250 ,0.000983310 ,0.000982360 ,0.000981380 ,0.001265810 ,0.106640370 ,0.241723990 ,0.294157090 ,0.315110640 ,0.323757390 ,0.327371260 ,0.328888830 ,0.329527320 
11,2.01 ,0.26 ,18.00 ,0.000990020 ,0.000989250 ,0.000988440 ,0.000987660 ,0.007509740 ,0.185353750 ,0.274092660 ,0.307513630 ,0.320807190 ,0.326219630 ,0.328441740 ,0.329356630 ,0.329733660 ,0.329889070 ,0.329953140 ,0.329979580 ,0.329990470 ,0.329994980 ,0.329996860 
515,1.43 ,0.21 ,6.00 ,0.000971110 ,0.000968880 ,0.000966900 ,0.000964950 ,0.000963000 ,0.000961060 ,0.000959070 ,0.000957090 ,0.000955050 ,0.000953210 ,0.000964450 ,0.001714250 ,0.016925690 ,0.136653860 ,0.240068090 ,0.288629550 ,0.310800250 ,0.321035800 ,0.325798120 
619,2.90 ,0.13 ,9.00 ,0.000985700 ,0.000984400 ,0.000983120 ,0.000981900 ,0.000980700 ,0.000979520 ,0.000978330 ,0.000977120 ,0.000975890 ,0.000974630 ,0.000973340 ,0.000972020 ,0.000970670 ,0.000969300 ,0.000967880 ,0.000966600 ,0.001105070 ,0.027075980 ,0.184360610 
298,2.94 ,0.15 ,10.00 ,0.000986710 ,0.000985520 ,0.000984340 ,0.000983200 ,0.000982080 ,0.000980970 ,0.000979850 ,0.000978710 ,0.000977550 ,0.000976360 ,0.000975140 ,0.000973890 ,0.000972610 ,0.000971310 ,0.000982330 ,0.008301180 ,0.153986160 ,0.256710400 ,0.298859440 
516,1.98 ,0.21 ,8.00 ,0.000980440 ,0.000978910 ,0.000977400 ,0.000975910 ,0.000974440 ,0.000972970 ,0.000971490 ,0.000969980 ,0.000968450 ,0.000966880 ,0.000965310 ,0.000972930 ,0.002854420 ,0.074085200 ,0.213692100 ,0.279298190 ,0.307564680 ,0.319984980 ,0.325508100 
21,3.35 ,0.17 ,15.00 ,0.000990500 ,0.000989650 ,0.000988800 ,0.000987970 ,0.000987130 ,0.000986290 ,0.000985440 ,0.000984560 ,0.000983670 ,0.000982750 ,0.001096210 ,0.094173440 ,0.237377750 ,0.292689480 ,0.314593370 ,0.323574590 ,0.327308070 ,0.328867940 ,0.329520970 
858,4.09 ,0.13 ,11.00 ,0.000990160 ,0.000989120 ,0.000988120 ,0.000987170 ,0.000986250 ,0.000985350 ,0.000984440 ,0.000983520 ,0.000982570 ,0.000981610 ,0.000980620 ,0.000979600 ,0.000978560 ,0.000977490 ,0.000976390 ,0.000975270 ,0.000974110 ,0.000972930 ,0.000971790 
140,1.05 ,0.26 ,17.00 ,0.000988070 ,0.001642510 ,0.141632400 ,0.258172230 ,0.301423770 ,0.318392220 ,0.325250700 ,0.328052460 ,0.329200840 ,0.329671900 ,0.329865110 ,0.329944330 ,0.329976800 ,0.329990110 ,0.329995560 ,0.329997800 ,0.329998710 ,0.329999100 ,0.329999260 
517,1.35 ,0.13 ,20.00 ,0.000990080 ,0.001006580 ,0.089125560 ,0.239546410 ,0.294681350 ,0.315815440 ,0.324245700 ,0.327657990 ,0.329045820 ,0.329611020 ,0.329841230 ,0.329934970 ,0.329973130 ,0.329988670 ,0.329994990 ,0.329997570 ,0.329998620 ,0.329999050 ,0.329999230 
607,4.18 ,0.11 ,8.00 ,0.000989040 ,0.000987740 ,0.000986520 ,0.000985410 ,0.000984360 ,0.000983340 ,0.000982340 ,0.000981330 ,0.000980310 ,0.000979270 ,0.000978210 ,0.000977120 ,0.000976000 ,0.000974850 ,0.000973680 ,0.000972480 ,0.000971240 ,0.000969980 ,0.000968680 
