index,results
713,"4.34, 0.28, 12, 0.00099097, 0.00099001, 0.00098908, 0.0009882 , 0.00098735,
       0.00098651, 0.00098566, 0.00098479, 0.00098391, 0.000983  ,
       0.00098207, 0.00098111, 0.00098013, 0.00097913, 0.0009781 ,
       0.00097704, 0.00097595, 0.00097484, 0.00099588, 0.03376324,
       0.20162629, 0.27777531, 0.30816127, 0.3207499 , 0.32605725,
       0.32830991, 0.3292686 , 0.32967715, 0.32985146, 0.32992595,
       0.32995786, 0.32997159, 0.32997757, 0.32998023, 0.32998147,
       0.32998211, 0.32998248, 0.32998274, 0.32998295, 0.32998313,
       0.32998331, 0.32998348, 0.32998365, 0.32998381, 0.32998397,
       0.32998413, 0.32998429, 0.32998445, 0.32998461, 0.32998476,
       0.32998491, 0.32998507, 0.32998522, 0.32998537, 0.32998551,
       0.32998566, 0.3299858 , 0.32998595, 0.32998609, 0.32998623,
       0.32998637, 0.3299865 , 0.32998664, 0.32998678, 0.32998691,
       0.32998704, 0.32998717, 0.3299873 , 0.32998743, 0.32998756,
       0.32998768, 0.32998781, 0.32998793, 0.32998805, 0.32998818,
       0.3299883 , 0.32998841, 0.32998853, 0.32998865, 0.32998876,
       0.32998888, 0.32998899, 0.3299891 , 0.32998921, 0.32998932,
       0.32998943, 0.32998954, 0.32998965, 0.32998975, 0.32998986,
       0.32998996, 0.32999006, 0.32999016, 0.32999026, 0.32999036,
       0.32999046, 0.32999056, 0.32999065, 0.32999075])]"
981,"3.33, 0.14, 14, 0.00099069, 0.00098935, 0.00098827, 0.00098733, 0.00098643,
       0.00098554, 0.00098464, 0.00098372, 0.00098278, 0.00098182,
       0.00098084, 0.00132938, 0.10799985, 0.24188002, 0.29420584,
       0.3151398 , 0.3237756 , 0.32738202, 0.32889478, 0.32953033,
       0.32979749, 0.32990983, 0.32995711, 0.32997703, 0.32998545,
       0.32998904, 0.3299906 , 0.32999131, 0.32999166, 0.32999186,
       0.329992  , 0.3299921 , 0.3299922 , 0.32999229, 0.32999237,
       0.32999246, 0.32999254, 0.32999262, 0.3299927 , 0.32999279,
       0.32999286, 0.32999294, 0.32999302, 0.3299931 , 0.32999317,
       0.32999325, 0.32999332, 0.3299934 , 0.32999347, 0.32999354,
       0.32999361, 0.32999369, 0.32999376, 0.32999382, 0.32999389,
       0.32999396, 0.32999403, 0.32999409, 0.32999416, 0.32999422,
       0.32999429, 0.32999435, 0.32999441, 0.32999448, 0.32999454,
       0.3299946 , 0.32999466, 0.32999472, 0.32999477, 0.32999483,
       0.32999489, 0.32999495, 0.329995  , 0.32999506, 0.32999511,
       0.32999517, 0.32999522, 0.32999527, 0.32999533, 0.32999538,
       0.32999543, 0.32999548, 0.32999553, 0.32999558, 0.32999563,
       0.32999568, 0.32999573, 0.32999577, 0.32999582, 0.32999587,
       0.32999591, 0.32999596, 0.329996  , 0.32999605, 0.32999609,
       0.32999614, 0.32999618, 0.32999622, 0.32999626])]"
185,"2.25, 0.25, 9, 0.00098335, 0.000982  , 0.00098064, 0.00097931, 0.00097801,
       0.0009767 , 0.00097538, 0.00097404, 0.00097268, 0.00097128,
       0.00096985, 0.00096938, 0.00175774, 0.06868415, 0.21486452,
       0.2809515 , 0.30871476, 0.32067406, 0.32589396, 0.32818529,
       0.32919388, 0.32963861, 0.32983502, 0.3299219 , 0.3299604 ,
       0.32997751, 0.32998516, 0.32998861, 0.3299902 , 0.32999095,
       0.32999134, 0.32999156, 0.32999171, 0.32999183, 0.32999193,
       0.32999202, 0.32999211, 0.3299922 , 0.32999229, 0.32999237,
       0.32999245, 0.32999254, 0.32999262, 0.3299927 , 0.32999278,
       0.32999286, 0.32999294, 0.32999301, 0.32999309, 0.32999317,
       0.32999324, 0.32999331, 0.32999339, 0.32999346, 0.32999353,
       0.3299936 , 0.32999367, 0.32999374, 0.32999381, 0.32999388,
       0.32999395, 0.32999401, 0.32999408, 0.32999414, 0.32999421,
       0.32999427, 0.32999433, 0.3299944 , 0.32999446, 0.32999452,
       0.32999458, 0.32999464, 0.3299947 , 0.32999476, 0.32999481,
       0.32999487, 0.32999493, 0.32999498, 0.32999504, 0.32999509,
       0.32999515, 0.3299952 , 0.32999525, 0.32999531, 0.32999536,
       0.32999541, 0.32999546, 0.32999551, 0.32999556, 0.32999561,
       0.32999566, 0.3299957 , 0.32999575, 0.3299958 , 0.32999584,
       0.32999589, 0.32999594, 0.32999598, 0.32999602])]"
581,"3.58, 0.26, 7, 0.00098641, 0.00098486, 0.00098345, 0.00098215, 0.00098093,
       0.00097975, 0.00097858, 0.00097741, 0.00097623, 0.00097502,
       0.00097379, 0.00097253, 0.00097124, 0.00096991, 0.00096856,
       0.00096718, 0.00096576, 0.0009643 , 0.00096282, 0.0009613 ,
       0.00095974, 0.00095816, 0.00095653, 0.00095487, 0.00095318,
       0.00095145, 0.00094983, 0.00099587, 0.00718317, 0.12430471,
       0.23958057, 0.29026548, 0.31230323, 0.32206071, 0.32642127,
       0.3283786 , 0.3292594 , 0.32965651, 0.32983586, 0.32991702,
       0.32995384, 0.32997061, 0.32997832, 0.32998189, 0.3299836 ,
       0.32998446, 0.32998493, 0.32998523, 0.32998544, 0.32998561,
       0.32998577, 0.32998591, 0.32998605, 0.32998619, 0.32998632,
       0.32998646, 0.32998659, 0.32998672, 0.32998685, 0.32998698,
       0.3299871 , 0.32998723, 0.32998735, 0.32998748, 0.3299876 ,
       0.32998772, 0.32998784, 0.32998796, 0.32998808, 0.32998819,
       0.32998831, 0.32998842, 0.32998853, 0.32998865, 0.32998876,
       0.32998887, 0.32998897, 0.32998908, 0.32998919, 0.32998929,
       0.3299894 , 0.3299895 , 0.3299896 , 0.3299897 , 0.3299898 ,
       0.3299899 , 0.32999   , 0.3299901 , 0.3299902 , 0.32999029,
       0.32999039, 0.32999048, 0.32999057, 0.32999066, 0.32999076,
       0.32999085, 0.32999093, 0.32999102, 0.32999111])]"
579,"4.71, 0.27, 20, 0.0009934 , 0.00099276, 0.00099212, 0.0009915 , 0.00099087,
       0.00099024, 0.00098959, 0.00098892, 0.00098824, 0.00098753,
       0.00098744, 0.05494496, 0.22529409, 0.28924528, 0.31360545,
       0.32332141, 0.32726515, 0.32887596, 0.32953538, 0.32980558,
       0.32991635, 0.32996181, 0.32998049, 0.32998819, 0.3299914 ,
       0.32999275, 0.32999335, 0.32999364, 0.32999379, 0.3299939 ,
       0.32999398, 0.32999405, 0.32999412, 0.32999418, 0.32999425,
       0.32999431, 0.32999438, 0.32999444, 0.3299945 , 0.32999456,
       0.32999462, 0.32999468, 0.32999474, 0.3299948 , 0.32999485,
       0.32999491, 0.32999497, 0.32999502, 0.32999508, 0.32999513,
       0.32999519, 0.32999524, 0.32999529, 0.32999534, 0.3299954 ,
       0.32999545, 0.3299955 , 0.32999555, 0.3299956 , 0.32999565,
       0.32999569, 0.32999574, 0.32999579, 0.32999584, 0.32999588,
       0.32999593, 0.32999597, 0.32999602, 0.32999606, 0.32999611,
       0.32999615, 0.32999619, 0.32999623, 0.32999628, 0.32999632,
       0.32999636, 0.3299964 , 0.32999644, 0.32999648, 0.32999652,
       0.32999656, 0.32999659, 0.32999663, 0.32999667, 0.32999671,
       0.32999674, 0.32999678, 0.32999682, 0.32999685, 0.32999689,
       0.32999692, 0.32999696, 0.32999699, 0.32999702, 0.32999706,
       0.32999709, 0.32999712, 0.32999715, 0.32999719])]"
695,"4.63, 0.17, 12, 0.00099148, 0.00099054, 0.00098962, 0.00098877, 0.00098795,
       0.00098713, 0.00098631, 0.00098548, 0.00098463, 0.00098376,
       0.00098286, 0.00098195, 0.000981  , 0.00098003, 0.00097904,
       0.00097802, 0.00097697, 0.0009759 , 0.0009748 , 0.0009741 ,
       0.00373421, 0.14591251, 0.25600186, 0.29937054, 0.31709161,
       0.32451581, 0.32765687, 0.3289908 , 0.32955821, 0.32979983,
       0.32990286, 0.32994687, 0.32996575, 0.32997393, 0.32997753,
       0.32997918, 0.32998   , 0.32998046, 0.32998076, 0.329981  ,
       0.32998121, 0.3299814 , 0.32998159, 0.32998177, 0.32998195,
       0.32998213, 0.32998231, 0.32998248, 0.32998265, 0.32998282,
       0.32998299, 0.32998316, 0.32998333, 0.32998349, 0.32998366,
       0.32998382, 0.32998398, 0.32998414, 0.32998429, 0.32998445,
       0.3299846 , 0.32998476, 0.32998491, 0.32998506, 0.32998521,
       0.32998535, 0.3299855 , 0.32998564, 0.32998579, 0.32998593,
       0.32998607, 0.32998621, 0.32998634, 0.32998648, 0.32998661,
       0.32998675, 0.32998688, 0.32998701, 0.32998714, 0.32998727,
       0.3299874 , 0.32998752, 0.32998765, 0.32998777, 0.32998789,
       0.32998801, 0.32998813, 0.32998825, 0.32998837, 0.32998849,
       0.3299886 , 0.32998872, 0.32998883, 0.32998894, 0.32998905,
       0.32998916, 0.32998927, 0.32998938, 0.32998949])]"
585,"4.26, 0.22, 13, 0.00099116, 0.00099026, 0.00098937, 0.00098853, 0.00098771,
       0.00098688, 0.00098606, 0.00098521, 0.00098434, 0.00098345,
       0.00098254, 0.00098161, 0.00098064, 0.00097966, 0.00097864,
       0.00097761, 0.00100896, 0.05305036, 0.21585689, 0.28379439,
       0.31077966, 0.32190941, 0.32657449, 0.32854182, 0.32937347,
       0.32972547, 0.32987462, 0.32993791, 0.32996483, 0.32997634,
       0.32998132, 0.32998352, 0.32998455, 0.32998507, 0.32998538,
       0.32998559, 0.32998577, 0.32998593, 0.32998607, 0.32998622,
       0.32998636, 0.3299865 , 0.32998664, 0.32998678, 0.32998692,
       0.32998705, 0.32998718, 0.32998732, 0.32998745, 0.32998758,
       0.3299877 , 0.32998783, 0.32998796, 0.32998808, 0.3299882 ,
       0.32998833, 0.32998845, 0.32998857, 0.32998868, 0.3299888 ,
       0.32998892, 0.32998903, 0.32998914, 0.32998926, 0.32998937,
       0.32998948, 0.32998959, 0.3299897 , 0.3299898 , 0.32998991,
       0.32999001, 0.32999012, 0.32999022, 0.32999032, 0.32999042,
       0.32999052, 0.32999062, 0.32999072, 0.32999081, 0.32999091,
       0.329991  , 0.3299911 , 0.32999119, 0.32999128, 0.32999137,
       0.32999146, 0.32999155, 0.32999164, 0.32999173, 0.32999181,
       0.3299919 , 0.32999198, 0.32999207, 0.32999215, 0.32999223,
       0.32999231, 0.32999239, 0.32999247, 0.32999255])]"
752,"4.65, 0.27, 17, 0.00099274, 0.00099201, 0.00099129, 0.0009906 , 0.00098991,
       0.00098922, 0.00098851, 0.00098779, 0.00098705, 0.00098629,
       0.0009855 , 0.00098469, 0.00098388, 0.00366371, 0.16907672,
       0.26778128, 0.30492956, 0.31971161, 0.32574662, 0.32823389,
       0.32926249, 0.32968845, 0.329865  , 0.32993823, 0.32996864,
       0.32998133, 0.32998665, 0.32998892, 0.32998992, 0.32999039,
       0.32999065, 0.32999081, 0.32999093, 0.32999104, 0.32999114,
       0.32999124, 0.32999133, 0.32999143, 0.32999152, 0.32999161,
       0.3299917 , 0.32999179, 0.32999188, 0.32999196, 0.32999205,
       0.32999213, 0.32999222, 0.3299923 , 0.32999239, 0.32999247,
       0.32999255, 0.32999263, 0.32999271, 0.32999279, 0.32999286,
       0.32999294, 0.32999302, 0.32999309, 0.32999317, 0.32999324,
       0.32999331, 0.32999338, 0.32999346, 0.32999353, 0.3299936 ,
       0.32999367, 0.32999373, 0.3299938 , 0.32999387, 0.32999393,
       0.329994  , 0.32999406, 0.32999413, 0.32999419, 0.32999425,
       0.32999432, 0.32999438, 0.32999444, 0.3299945 , 0.32999456,
       0.32999462, 0.32999468, 0.32999473, 0.32999479, 0.32999485,
       0.3299949 , 0.32999496, 0.32999501, 0.32999507, 0.32999512,
       0.32999517, 0.32999523, 0.32999528, 0.32999533, 0.32999538,
       0.32999543, 0.32999548, 0.32999553, 0.32999558])]"
985,"2.99, 0.22, 8, 0.00098499, 0.00098355, 0.00098218, 0.00098088, 0.00097962,
       0.00097837, 0.00097713, 0.00097588, 0.0009746 , 0.00097329,
       0.00097196, 0.0009706 , 0.0009692 , 0.00096777, 0.00096631,
       0.00096482, 0.00096329, 0.00096173, 0.00096046, 0.00108546,
       0.01565443, 0.16100244, 0.25711875, 0.29815816, 0.31591432,
       0.32372846, 0.3271947 , 0.32873811, 0.32942693, 0.3297349 ,
       0.32987288, 0.32993482, 0.32996271, 0.32997534, 0.32998111,
       0.32998379, 0.32998508, 0.32998574, 0.32998612, 0.32998637,
       0.32998655, 0.32998671, 0.32998685, 0.32998699, 0.32998712,
       0.32998726, 0.32998739, 0.32998751, 0.32998764, 0.32998777,
       0.32998789, 0.32998801, 0.32998813, 0.32998825, 0.32998837,
       0.32998849, 0.32998861, 0.32998872, 0.32998884, 0.32998895,
       0.32998906, 0.32998918, 0.32998929, 0.3299894 , 0.3299895 ,
       0.32998961, 0.32998972, 0.32998982, 0.32998992, 0.32999003,
       0.32999013, 0.32999023, 0.32999033, 0.32999043, 0.32999052,
       0.32999062, 0.32999072, 0.32999081, 0.32999091, 0.329991  ,
       0.32999109, 0.32999118, 0.32999127, 0.32999136, 0.32999145,
       0.32999154, 0.32999162, 0.32999171, 0.32999179, 0.32999188,
       0.32999196, 0.32999204, 0.32999212, 0.3299922 , 0.32999228,
       0.32999236, 0.32999244, 0.32999252, 0.32999259])]"
779,"4.2, 0.14, 20, 0.00099297, 0.00099232, 0.00099167, 0.00099102, 0.00099037,
       0.00098971, 0.00098903, 0.00098834, 0.00098762, 0.00118863,
       0.13955068, 0.25821913, 0.30158416, 0.31849285, 0.32530014,
       0.32807294, 0.32920708, 0.32967168, 0.32986213, 0.32994025,
       0.32997232, 0.32998551, 0.32999096, 0.32999323, 0.32999419,
       0.32999462, 0.32999483, 0.32999495, 0.32999504, 0.3299951 ,
       0.32999516, 0.32999522, 0.32999527, 0.32999533, 0.32999538,
       0.32999543, 0.32999548, 0.32999553, 0.32999558, 0.32999563,
       0.32999568, 0.32999573, 0.32999578, 0.32999583, 0.32999587,
       0.32999592, 0.32999597, 0.32999601, 0.32999606, 0.3299961 ,
       0.32999614, 0.32999619, 0.32999623, 0.32999627, 0.32999632,
       0.32999636, 0.3299964 , 0.32999644, 0.32999648, 0.32999652,
       0.32999656, 0.3299966 , 0.32999664, 0.32999667, 0.32999671,
       0.32999675, 0.32999679, 0.32999682, 0.32999686, 0.32999689,
       0.32999693, 0.32999696, 0.329997  , 0.32999703, 0.32999706,
       0.3299971 , 0.32999713, 0.32999716, 0.3299972 , 0.32999723,
       0.32999726, 0.32999729, 0.32999732, 0.32999735, 0.32999738,
       0.32999741, 0.32999744, 0.32999747, 0.3299975 , 0.32999753,
       0.32999755, 0.32999758, 0.32999761, 0.32999764, 0.32999766,
       0.32999769, 0.32999772, 0.32999774, 0.32999777])]"
999,"4.64, 0.23, 14, 0.00099202, 0.00099118, 0.00099036, 0.00098957, 0.00098881,
       0.00098805, 0.00098728, 0.0009865 , 0.00098569, 0.00098487,
       0.00098402, 0.00098315, 0.00098225, 0.00098133, 0.00098039,
       0.00097942, 0.00098573, 0.03946925, 0.20995039, 0.28194787,
       0.31017956, 0.3217185 , 0.32651865, 0.3285286 , 0.32937235,
       0.32972695, 0.32987613, 0.32993898, 0.32996552, 0.32997678,
       0.32998161, 0.32998374, 0.32998472, 0.32998522, 0.32998552,
       0.32998573, 0.3299859 , 0.32998606, 0.32998621, 0.32998635,
       0.32998649, 0.32998663, 0.32998677, 0.3299869 , 0.32998704,
       0.32998717, 0.3299873 , 0.32998743, 0.32998756, 0.32998769,
       0.32998782, 0.32998794, 0.32998806, 0.32998819, 0.32998831,
       0.32998843, 0.32998855, 0.32998867, 0.32998878, 0.3299889 ,
       0.32998901, 0.32998913, 0.32998924, 0.32998935, 0.32998946,
       0.32998957, 0.32998968, 0.32998978, 0.32998989, 0.32998999,
       0.3299901 , 0.3299902 , 0.3299903 , 0.3299904 , 0.3299905 ,
       0.3299906 , 0.3299907 , 0.32999079, 0.32999089, 0.32999098,
       0.32999108, 0.32999117, 0.32999126, 0.32999135, 0.32999144,
       0.32999153, 0.32999162, 0.32999171, 0.32999179, 0.32999188,
       0.32999196, 0.32999205, 0.32999213, 0.32999221, 0.32999229,
       0.32999237, 0.32999245, 0.32999253, 0.32999261])]"
794,"3.99, 0.3, 17, 0.000992  , 0.00099126, 0.00099051, 0.00098978, 0.00098905,
       0.00098832, 0.00098757, 0.0009868 , 0.000986  , 0.00098519,
       0.00098457, 0.01262937, 0.19174281, 0.27602627, 0.30812984,
       0.32099904, 0.32627214, 0.32845018, 0.32935245, 0.32972669,
       0.32988202, 0.32994654, 0.32997339, 0.32998459, 0.32998929,
       0.32999129, 0.32999217, 0.32999258, 0.3299928 , 0.32999293,
       0.32999303, 0.32999312, 0.3299932 , 0.32999328, 0.32999335,
       0.32999342, 0.3299935 , 0.32999357, 0.32999364, 0.32999371,
       0.32999378, 0.32999385, 0.32999392, 0.32999398, 0.32999405,
       0.32999412, 0.32999418, 0.32999424, 0.32999431, 0.32999437,
       0.32999443, 0.32999449, 0.32999456, 0.32999462, 0.32999468,
       0.32999473, 0.32999479, 0.32999485, 0.32999491, 0.32999496,
       0.32999502, 0.32999507, 0.32999513, 0.32999518, 0.32999524,
       0.32999529, 0.32999534, 0.32999539, 0.32999544, 0.3299955 ,
       0.32999555, 0.32999559, 0.32999564, 0.32999569, 0.32999574,
       0.32999579, 0.32999583, 0.32999588, 0.32999593, 0.32999597,
       0.32999602, 0.32999606, 0.3299961 , 0.32999615, 0.32999619,
       0.32999623, 0.32999627, 0.32999632, 0.32999636, 0.3299964 ,
       0.32999644, 0.32999648, 0.32999652, 0.32999656, 0.32999659,
       0.32999663, 0.32999667, 0.32999671, 0.32999674])]"
183,"3.45, 0.29, 17, 0.00099137, 0.00099061, 0.00098984, 0.00098908, 0.00098832,
       0.00098754, 0.00098675, 0.00098594, 0.00098513, 0.0027178 ,
       0.15801985, 0.2634996 , 0.30320493, 0.31899409, 0.32544561,
       0.32810841, 0.32921149, 0.32966908, 0.32985906, 0.32993798,
       0.32997081, 0.32998447, 0.32999019, 0.32999261, 0.32999365,
       0.32999412, 0.32999435, 0.32999449, 0.32999458, 0.32999465,
       0.32999472, 0.32999478, 0.32999484, 0.32999489, 0.32999495,
       0.32999501, 0.32999507, 0.32999512, 0.32999518, 0.32999523,
       0.32999529, 0.32999534, 0.32999539, 0.32999544, 0.32999549,
       0.32999555, 0.3299956 , 0.32999565, 0.3299957 , 0.32999574,
       0.32999579, 0.32999584, 0.32999589, 0.32999593, 0.32999598,
       0.32999603, 0.32999607, 0.32999611, 0.32999616, 0.3299962 ,
       0.32999625, 0.32999629, 0.32999633, 0.32999637, 0.32999641,
       0.32999645, 0.32999649, 0.32999653, 0.32999657, 0.32999661,
       0.32999665, 0.32999669, 0.32999673, 0.32999676, 0.3299968 ,
       0.32999684, 0.32999687, 0.32999691, 0.32999694, 0.32999698,
       0.32999701, 0.32999705, 0.32999708, 0.32999711, 0.32999715,
       0.32999718, 0.32999721, 0.32999724, 0.32999727, 0.3299973 ,
       0.32999734, 0.32999737, 0.3299974 , 0.32999743, 0.32999745,
       0.32999748, 0.32999751, 0.32999754, 0.32999757])]"
993,"4.94, 0.16, 16, 0.00099282, 0.00099207, 0.00099133, 0.00099063, 0.00098994,
       0.00098924, 0.00098854, 0.00098782, 0.00098707, 0.00098631,
       0.00098553, 0.00098473, 0.0009839 , 0.00098305, 0.00098219,
       0.00225208, 0.14990773, 0.2601603 , 0.30180231, 0.31838597,
       0.32517726, 0.32798758, 0.32915495, 0.32964059, 0.32984282,
       0.3299271 , 0.32996228, 0.32997702, 0.32998324, 0.32998591,
       0.3299871 , 0.32998766, 0.32998797, 0.32998817, 0.32998833,
       0.32998846, 0.32998859, 0.32998871, 0.32998883, 0.32998895,
       0.32998906, 0.32998918, 0.32998929, 0.3299894 , 0.32998951,
       0.32998962, 0.32998973, 0.32998984, 0.32998994, 0.32999005,
       0.32999015, 0.32999026, 0.32999036, 0.32999046, 0.32999056,
       0.32999066, 0.32999076, 0.32999085, 0.32999095, 0.32999104,
       0.32999114, 0.32999123, 0.32999132, 0.32999141, 0.3299915 ,
       0.32999159, 0.32999168, 0.32999177, 0.32999186, 0.32999194,
       0.32999203, 0.32999211, 0.32999219, 0.32999228, 0.32999236,
       0.32999244, 0.32999252, 0.3299926 , 0.32999267, 0.32999275,
       0.32999283, 0.3299929 , 0.32999298, 0.32999305, 0.32999313,
       0.3299932 , 0.32999327, 0.32999334, 0.32999341, 0.32999348,
       0.32999355, 0.32999362, 0.32999369, 0.32999375, 0.32999382,
       0.32999388, 0.32999395, 0.32999401, 0.32999408])]"
983,"3.29, 0.13, 18, 0.00099154, 0.0009908 , 0.00099006, 0.00098932, 0.00098857,
       0.00098781, 0.00098704, 0.00098632, 0.01073323, 0.19104028,
       0.27609202, 0.30826063, 0.32109291, 0.32632818, 0.32848157,
       0.32936992, 0.32973681, 0.32988843, 0.32995112, 0.32997707,
       0.32998783, 0.32999231, 0.3299942 , 0.32999501, 0.32999537,
       0.32999555, 0.32999565, 0.32999573, 0.32999578, 0.32999584,
       0.32999588, 0.32999593, 0.32999598, 0.32999603, 0.32999607,
       0.32999612, 0.32999616, 0.3299962 , 0.32999625, 0.32999629,
       0.32999633, 0.32999638, 0.32999642, 0.32999646, 0.3299965 ,
       0.32999654, 0.32999658, 0.32999662, 0.32999666, 0.3299967 ,
       0.32999673, 0.32999677, 0.32999681, 0.32999684, 0.32999688,
       0.32999692, 0.32999695, 0.32999699, 0.32999702, 0.32999706,
       0.32999709, 0.32999712, 0.32999716, 0.32999719, 0.32999722,
       0.32999725, 0.32999729, 0.32999732, 0.32999735, 0.32999738,
       0.32999741, 0.32999744, 0.32999747, 0.3299975 , 0.32999753,
       0.32999755, 0.32999758, 0.32999761, 0.32999764, 0.32999767,
       0.32999769, 0.32999772, 0.32999775, 0.32999777, 0.3299978 ,
       0.32999782, 0.32999785, 0.32999787, 0.3299979 , 0.32999792,
       0.32999795, 0.32999797, 0.32999799, 0.32999802, 0.32999804,
       0.32999806, 0.32999808, 0.32999811, 0.32999813])]"
750,"4.31, 0.23, 7, 0.00098887, 0.00098744, 0.00098616, 0.00098499, 0.00098391,
       0.00098288, 0.00098186, 0.00098085, 0.00097984, 0.00097881,
       0.00097775, 0.00097667, 0.00097556, 0.00097442, 0.00097326,
       0.00097207, 0.00097085, 0.00096959, 0.00096831, 0.00096699,
       0.00096565, 0.00096427, 0.00096285, 0.00096141, 0.00095993,
       0.00095842, 0.00095688, 0.0009553 , 0.00095368, 0.00095203,
       0.00095034, 0.00094862, 0.00094692, 0.00095925, 0.00351564,
       0.08556025, 0.22025242, 0.28199386, 0.30869068, 0.32046145,
       0.32570853, 0.32805915, 0.3291148 , 0.32958962, 0.32980345,
       0.32989988, 0.32994343, 0.32996317, 0.32997218, 0.32997634,
       0.32997832, 0.32997931, 0.32997986, 0.32998021, 0.32998046,
       0.32998067, 0.32998086, 0.32998105, 0.32998122, 0.3299814 ,
       0.32998157, 0.32998174, 0.32998191, 0.32998207, 0.32998224,
       0.3299824 , 0.32998256, 0.32998272, 0.32998288, 0.32998303,
       0.32998319, 0.32998334, 0.3299835 , 0.32998365, 0.3299838 ,
       0.32998395, 0.32998409, 0.32998424, 0.32998438, 0.32998453,
       0.32998467, 0.32998481, 0.32998495, 0.32998509, 0.32998522,
       0.32998536, 0.32998549, 0.32998563, 0.32998576, 0.32998589,
       0.32998602, 0.32998615, 0.32998628, 0.3299864 , 0.32998653,
       0.32998665, 0.32998677, 0.3299869 , 0.32998702])]"
